 SOUID,    DATE,   RR, Q_RR
107650,20081009,    2,    0
107650,20081010,    2,    0
107650,20081011,    2,    0
107650,20081012,    0,    0
107650,20081013,    2,    0
107650,20081014,    2,    0
107650,20081015,    2,    0
107650,20081016,    0,    0
107650,20081017,    0,    0
107650,20081018,    2,    0
107650,20081019,    0,    0
107650,20081020,   86,    0
107650,20081021,    0,    0
107650,20081022,    0,    0
107650,20081023,   18,    0
107650,20081024,    2,    0
107650,20081025,   38,    0
107650,20081026,   28,    0
107650,20081027,    0,    0
107650,20081028,   92,    0
107650,20081029,    2,    0
107650,20081030,    0,    0
107650,20081031,    2,    0
107650,20081101,  136,    0
107650,20081102,    2,    0
107650,20081103,   14,    0
107650,20081104,    0,    0
107650,20081105,   10,    0
107650,20081106,    6,    0
107650,20081107,    4,    0
107650,20081108,   52,    0
107650,20081109,   20,    0
107650,20081110,  168,    0
107650,20081111,    2,    0
107650,20081112,    0,    0
107650,20081113,   20,    0
107650,20081114,    0,    0
107650,20081115,    0,    0
107650,20081116,    4,    0
107650,20081117,   12,    0
107650,20081118,    2,    0
107650,20081119,    2,    0
107650,20081120,    0,    0
107650,20081121,    6,    0
107650,20081122,    0,    0
107650,20081123,   66,    0
107650,20081124,    0,    0
107650,20081125,    0,    0
107650,20081126,    2,    0
107650,20081127,   16,    0
107650,20081128,    2,    0
107650,20081129,   12,    0
107650,20081130,   30,    0
107650,20081201,    0,    0
107650,20081202,    4,    0
107650,20081203,   36,    0
107650,20081204,    2,    0
107650,20081205,    0,    0
107650,20081206,    0,    0
107650,20081207,    4,    0
107650,20081208,   20,    0
107650,20081209,    0,    0
107650,20081210,    0,    0
107650,20081211,    2,    0
107650,20081212,   78,    0
107650,20081213,  248,    0
107650,20081214,    0,    0
107650,20081215,    0,    0
107650,20081216,   10,    0
107650,20081217,    2,    0
107650,20081218,    4,    0
107650,20081219,    0,    0
107650,20081220,    0,    0
107650,20081221,    0,    0
107650,20081222,    0,    0
107650,20081223,    0,    0
107650,20081224,    0,    0
107650,20081225,    0,    0
107650,20081226,    0,    0
107650,20081227,    0,    0
107650,20081228,    0,    0
107650,20081229,    0,    0
107650,20081230,    2,    0
107650,20081231,    0,    0
107650,20090101,    0,    0
107650,20090102,    0,    0
107650,20090103,    0,    0
107650,20090104,    6,    0
107650,20090105,    6,    0
107650,20090106,    0,    0
107650,20090107,    0,    0
107650,20090108,    0,    0
107650,20090109,    0,    0
107650,20090110,    2,    0
107650,20090111,    2,    0
107650,20090112,   20,    0
107650,20090113,    2,    0
107650,20090114,    2,    0
107650,20090115,   10,    0
107650,20090116,   52,    0
107650,20090117,  110,    0
107650,20090118,  126,    0
107650,20090119,   10,    0
107650,20090120,    2,    0
107650,20090121,   48,    0
107650,20090122,  122,    0
107650,20090123,   16,    0
107650,20090124,   86,    0
107650,20090125,   34,    0
107650,20090126,    2,    0
107650,20090127,   44,    0
107650,20090128,   22,    0
107650,20090129,    0,    0
107650,20090130,    0,    0
107650,20090131,    0,    0
107650,20090201,   50,    0
107650,20090202,   26,    0
107650,20090203,    0,    0
107650,20090204,   88,    0
107650,20090205,   58,    0
107650,20090206,   64,    0
107650,20090207,    4,    0
107650,20090208,   50,    0
107650,20090209,  312,    0
107650,20090210,    2,    0
107650,20090211,    4,    0
107650,20090212,   22,    0
107650,20090213,    0,    0
107650,20090214,    2,    0
107650,20090215,    0,    0
107650,20090216,    0,    0
107650,20090217,    6,    0
107650,20090218,    6,    0
107650,20090219,    2,    0
107650,20090220,    0,    0
107650,20090221,    0,    0
107650,20090222,    0,    0
107650,20090223,    0,    0
107650,20090224,    0,    0
107650,20090225,    0,    0
107650,20090226,    0,    0
107650,20090227,    0,    0
107650,20090228,    0,    0
107650,20090301,    0,    0
107650,20090302,    2,    0
107650,20090303,  176,    0
107650,20090304,    0,    0
107650,20090305,    2,    0
107650,20090306,    0,    0
107650,20090307,    6,    0
107650,20090308,   30,    0
107650,20090309,   30,    0
107650,20090310,    2,    0
107650,20090311,    4,    0
107650,20090312,    0,    0
107650,20090313,    0,    0
107650,20090314,    0,    0
107650,20090315,    0,    0
107650,20090316,    0,    0
107650,20090317,    0,    0
107650,20090318,    0,    0
107650,20090319,    0,    0
107650,20090320,    0,    0
107650,20090321,    0,    0
107650,20090322,    0,    0
107650,20090323,   16,    0
107650,20090324,   12,    0
107650,20090325,    6,    0
107650,20090326,    6,    0
107650,20090327,    4,    0
107650,20090328,    2,    0
107650,20090329,    2,    0
107650,20090330,    0,    0
107650,20090331,    0,    0
107650,20090401,    0,    0
107650,20090402,    0,    0
107650,20090403,    0,    0
107650,20090404,    0,    0
107650,20090405,    0,    0
107650,20090406,    0,    0
107650,20090407,   18,    0
107650,20090408,    0,    0
107650,20090409,    0,    0
107650,20090410,   68,    0
107650,20090411,   28,    0
107650,20090412,    0,    0
107650,20090413,    0,    0
107650,20090414,    8,    0
107650,20090415,   10,    0
107650,20090416,   34,    0
107650,20090417,   48,    0
107650,20090418,    0,    0
107650,20090419,    0,    0
107650,20090420,    0,    0
107650,20090421,    0,    0
107650,20090422,    0,    0
107650,20090423,    0,    0
107650,20090424,    6,    0
107650,20090425,    0,    0
107650,20090426,   14,    0
107650,20090427,   46,    0
107650,20090428,    0,    0
107650,20090429,    0,    0
107650,20090430,    0,    0
107650,20090501,    0,    0
107650,20090502,    0,    0
107650,20090503,    0,    0
107650,20090504,    0,    0
107650,20090505,    0,    0
107650,20090506,    0,    0
107650,20090507,    2,    0
107650,20090508,    6,    0
107650,20090509,    0,    0
107650,20090510,    0,    0
107650,20090511,    0,    0
107650,20090512,    2,    0
107650,20090513,    0,    0
107650,20090514,  106,    0
107650,20090515,   20,    0
107650,20090516,   10,    0
107650,20090517,   30,    0
107650,20090518,    6,    0
107650,20090519,    0,    0
107650,20090520,    0,    0
107650,20090521,    0,    0
107650,20090522,    0,    0
107650,20090523,    0,    0
107650,20090524,    0,    0
107650,20090525,   96,    0
107650,20090526,   12,    0
107650,20090527,    8,    0
107650,20090528,    0,    0
107650,20090529,    0,    0
107650,20090530,    0,    0
107650,20090531,    0,    0
107650,20090601,    0,    0
107650,20090602,    0,    0
107650,20090603,    0,    0
107650,20090604,    0,    0
107650,20090605,   34,    0
107650,20090606,  138,    0
107650,20090607,    4,    0
107650,20090608,   50,    0
107650,20090609,    2,    0
107650,20090610,   50,    0
107650,20090611,    0,    0
107650,20090612,    0,    0
107650,20090613,    8,    0
107650,20090614,    0,    0
107650,20090615,    6,    0
107650,20090616,    0,    0
107650,20090617,    0,    0
107650,20090618,    0,    0
107650,20090619,    6,    0
107650,20090620,    0,    0
107650,20090621,    0,    0
107650,20090622,    0,    0
107650,20090623,    0,    0
107650,20090624,    0,    0
107650,20090625,    0,    0
107650,20090626,    0,    0
107650,20090627,   42,    0
107650,20090628,    0,    0
107650,20090629,    0,    0
107650,20090630,    0,    0
107650,20090701,    0,    0
107650,20090702,   46,    0
107650,20090703,    0,    0
107650,20090704,    2,    0
107650,20090705,    4,    0
107650,20090706,   20,    0
107650,20090707,   74,    0
107650,20090708,   12,    0
107650,20090709,    0,    0
107650,20090710,    0,    0
107650,20090711,   66,    0
107650,20090712,    0,    0
107650,20090713,   16,    0
107650,20090714,   14,    0
107650,20090715,   14,    0
107650,20090716,   98,    0
107650,20090717,   56,    0
107650,20090718,    2,    0
107650,20090719,    4,    0
107650,20090720,   16,    0
107650,20090721,    6,    0
107650,20090722,    0,    0
107650,20090723,   68,    0
107650,20090724,   78,    0
107650,20090725,    0,    0
107650,20090726,   46,    0
107650,20090727,    8,    0
107650,20090728,   14,    0
107650,20090729,   28,    0
107650,20090730,   22,    0
107650,20090731,    0,    0
107650,20090801,   10,    0
107650,20090802,    0,    0
107650,20090803,    4,    0
107650,20090804,    0,    0
107650,20090805,  120,    0
107650,20090806,  166,    0
107650,20090807,    2,    0
107650,20090808,    0,    0
107650,20090809,    0,    0
107650,20090810,    0,    0
107650,20090811,    0,    0
107650,20090812,   40,    0
107650,20090813,    0,    0
107650,20090814,    0,    0
107650,20090815,    0,    0
107650,20090816,    0,    0
107650,20090817,    0,    0
107650,20090818,    0,    0
107650,20090819,    0,    0
107650,20090820,    0,    0
107650,20090821,   18,    0
107650,20090822,    0,    0
107650,20090823,    0,    0
107650,20090824,    0,    0
107650,20090825,   20,    0
107650,20090826,    8,    0
107650,20090827,    0,    0
107650,20090828,    8,    0
107650,20090829,    0,    0
107650,20090830,    0,    0
107650,20090831,    0,    0
107650,20090901,   16,    0
107650,20090902,  124,    0
107650,20090903,    0,    0
107650,20090904,    0,    0
107650,20090905,    0,    0
107650,20090906,    0,    0
107650,20090907,    0,    0
107650,20090908,    0,    0
107650,20090909,    0,    0
107650,20090910,    0,    0
107650,20090911,    0,    0
107650,20090912,    0,    0
107650,20090913,    0,    0
107650,20090914,    2,    0
107650,20090915,  216,    0
107650,20090916,    0,    0
107650,20090917,    0,    0
107650,20090918,    0,    0
107650,20090919,    0,    0
107650,20090920,    0,    0
107650,20090921,    0,    0
107650,20090922,    0,    0
107650,20090923,    0,    0
107650,20090924,    0,    0
107650,20090925,    0,    0
107650,20090926,    0,    0
107650,20090927,    0,    0
107650,20090928,    0,    0
107650,20090929,    0,    0
107650,20090930,    2,    0
107650,20091001,    0,    0
107650,20091002,    0,    0
107650,20091003,   28,    0
107650,20091004,    0,    0
107650,20091005,   50,    0
107650,20091006,   40,    0
107650,20091007,  116,    0
107650,20091008,    0,    0
107650,20091009,   18,    0
107650,20091010,    2,    0
107650,20091011,    6,    0
107650,20091012,    2,    0
107650,20091013,    0,    0
107650,20091014,    0,    0
107650,20091015,    0,    0
107650,20091016,    0,    0
107650,20091017,    2,    0
107650,20091018,    0,    0
107650,20091019,    0,    0
107650,20091020,   30,    0
107650,20091021,    2,    0
107650,20091022,    4,    0
107650,20091023,   14,    0
107650,20091024,    2,    0
107650,20091025,    0,    0
107650,20091026,   30,    0
107650,20091027,    0,    0
107650,20091028,    0,    0
107650,20091029,    2,    0
107650,20091030,   24,    0
107650,20091031,   22,    0
107650,20091101,  116,    0
107650,20091102,   26,    0
107650,20091103,   34,    0
107650,20091104,    8,    0
107650,20091105,    0,    0
107650,20091106,   56,    0
107650,20091107,   12,    0
107650,20091108,    2,    0
107650,20091109,    2,    0
107650,20091110,   10,    0
107650,20091111,   16,    0
107650,20091112,  138,    0
107650,20091113,  114,    0
107650,20091114,  110,    0
107650,20091115,   46,    0
107650,20091116,    2,    0
107650,20091117,    0,    0
107650,20091118,    0,    0
107650,20091119,   16,    0
107650,20091120,    2,    0
107650,20091121,   96,    0
107650,20091122,   84,    0
107650,20091123,   10,    0
107650,20091124,   74,    0
107650,20091125,    8,    0
107650,20091126,    0,    0
107650,20091127,   42,    0
107650,20091128,  188,    0
107650,20091129,  260,    0
107650,20091130,    8,    0
107650,20091201,   10,    0
107650,20091202,  134,    0
107650,20091203,    4,    0
107650,20091204,   34,    0
107650,20091205,  102,    0
107650,20091206,   10,    0
107650,20091207,   38,    0
107650,20091208,   12,    0
107650,20091209,    4,    0
107650,20091210,    4,    0
107650,20091211,    0,    0
107650,20091212,    2,    0
107650,20091213,    2,    0
107650,20091214,   12,    0
107650,20091215,    0,    0
107650,20091216,   42,    0
107650,20091217,    6,    0
107650,20091218,   12,    0
107650,20091219,   12,    0
107650,20091220,    0,    0
107650,20091221,   92,    0
107650,20091222,    2,    0
107650,20091223,  112,    0
107650,20091224,    8,    0
107650,20091225,   20,    0
107650,20091226,    2,    0
107650,20091227,    0,    0
107650,20091228,    6,    0
107650,20091229,  128,    0
107650,20091230,   36,    0
107650,20091231,    0,    0
107650,20100101,    0,    0
107650,20100102,    0,    0
107650,20100103,    0,    0
107650,20100104,    2,    0
107650,20100105,   20,    0
107650,20100106,   26,    0
107650,20100107,   10,    0
107650,20100108,    2,    0
107650,20100109,    0,    0
107650,20100110,   14,    0
107650,20100111,   14,    0
107650,20100112,    0,    0
107650,20100113,   82,    0
107650,20100114,    4,    0
107650,20100115,   16,    0
107650,20100116,   94,    0
107650,20100117,    2,    0
107650,20100118,    0,    0
107650,20100119,   14,    0
107650,20100120,   34,    0
107650,20100121,   10,    0
107650,20100122,   52,    0
107650,20100123,    0,    0
107650,20100124,   14,    0
107650,20100125,   16,    0
107650,20100126,    0,    0
107650,20100127,    4,    0
107650,20100128,   86,    0
107650,20100129,    2,    0
107650,20100130,    0,    0
107650,20100131,    0,    0
107650,20100201,    4,    0
107650,20100202,   12,    0
107650,20100203,   20,    0
107650,20100204,   30,    0
107650,20100205,    4,    0
107650,20100206,    0,    0
107650,20100207,    4,    0
107650,20100208,    4,    0
107650,20100209,    2,    0
107650,20100210,    0,    0
107650,20100211,    6,    0
107650,20100212,    2,    0
107650,20100213,    0,    0
107650,20100214,    2,    0
107650,20100215,   82,    0
107650,20100216,  170,    0
107650,20100217,    2,    0
107650,20100218,   90,    0
107650,20100219,    2,    0
107650,20100220,   10,    0
107650,20100221,  148,    0
107650,20100222,    6,    0
107650,20100223,   34,    0
107650,20100224,   48,    0
107650,20100225,   68,    0
107650,20100226,   10,    0
107650,20100227,  202,    0
107650,20100228,   42,    0
107650,20100301,    0,    0
107650,20100302,    0,    0
107650,20100303,    0,    0
107650,20100304,    0,    0
107650,20100305,    0,    0
107650,20100306,    0,    0
107650,20100307,    0,    0
107650,20100308,    0,    0
107650,20100309,    0,    0
107650,20100310,    0,    0
107650,20100311,    0,    0
107650,20100312,   24,    0
107650,20100313,    0,    0
107650,20100314,    0,    0
107650,20100315,    0,    0
107650,20100316,    0,    0
107650,20100317,    0,    0
107650,20100318,   12,    0
107650,20100319,   56,    0
107650,20100320,   34,    0
107650,20100321,    0,    0
107650,20100322,   10,    0
107650,20100323,   12,    0
107650,20100324,   50,    0
107650,20100325,   44,    0
107650,20100326,    8,    0
107650,20100327,    0,    0
107650,20100328,   40,    0
107650,20100329,   50,    0
107650,20100330,   48,    0
107650,20100331,   10,    0
107650,20100401,   32,    0
107650,20100402,   98,    0
107650,20100403,   12,    0
107650,20100404,    0,    0
107650,20100405,    0,    0
107650,20100406,    0,    0
107650,20100407,    6,    0
107650,20100408,    0,    0
107650,20100409,    0,    0
107650,20100410,    0,    0
107650,20100411,    0,    0
107650,20100412,    0,    0
107650,20100413,    0,    0
107650,20100414,    0,    0
107650,20100415,    0,    0
107650,20100416,    0,    0
107650,20100417,    0,    0
107650,20100418,    0,    0
107650,20100419,    0,    0
107650,20100420,    0,    0
107650,20100421,    0,    0
107650,20100422,    0,    0
107650,20100423,    0,    0
107650,20100424,   10,    0
107650,20100425,    4,    0
107650,20100426,    0,    0
107650,20100427,    0,    0
107650,20100428,    0,    0
107650,20100429,   40,    0
107650,20100430,   30,    0
107650,20100501,   58,    0
107650,20100502,   40,    0
107650,20100503,    6,    0
107650,20100504,    0,    0
107650,20100505,    0,    0
107650,20100506,    0,    0
107650,20100507,    4,    0
107650,20100508,    6,    0
107650,20100509,    4,    0
107650,20100510,    0,    0
107650,20100511,    0,    0
107650,20100512,    0,    0
107650,20100513,    0,    0
107650,20100514,    0,    0
107650,20100515,    0,    0
107650,20100516,   38,    0
107650,20100517,    0,    0
107650,20100518,    0,    0
107650,20100519,    0,    0
107650,20100520,    0,    0
107650,20100521,    0,    0
107650,20100522,    0,    0
107650,20100523,    0,    0
107650,20100524,    0,    0
107650,20100525,    0,    0
107650,20100526,   26,    0
107650,20100527,    2,    0
107650,20100528,    0,    0
107650,20100529,   22,    0
107650,20100530,    0,    0
107650,20100531,    0,    0
107650,20100601,   18,    0
107650,20100602,    0,    0
107650,20100603,    0,    0
107650,20100604,    0,    0
107650,20100605,    6,    0
107650,20100606,    2,    0
107650,20100607,   60,    0
107650,20100608,   14,    0
107650,20100609,    0,    0
107650,20100610,    2,    0
107650,20100611,    0,    0
107650,20100612,    0,    0
107650,20100613,    0,    0
107650,20100614,    8,    0
107650,20100615,    0,    0
107650,20100616,    0,    0
107650,20100617,    0,    0
107650,20100618,    8,    0
107650,20100619,    0,    0
107650,20100620,    0,    0
107650,20100621,    0,    0
107650,20100622,    0,    0
107650,20100623,    0,    0
107650,20100624,    0,    0
107650,20100625,    0,    0
107650,20100626,    0,    0
107650,20100627,    0,    0
107650,20100628,    6,    0
107650,20100629,    0,    0
107650,20100630,    0,    0
107650,20100701,    0,    0
107650,20100702,    2,    0
107650,20100703,    0,    0
107650,20100704,    0,    0
107650,20100705,    0,    0
107650,20100706,    0,    0
107650,20100707,    0,    0
107650,20100708,    0,    0
107650,20100709,    0,    0
107650,20100710,    0,    0
107650,20100711,    0,    0
107650,20100712,    8,    0
107650,20100713,    6,    0
107650,20100714,   66,    0
107650,20100715,   14,    0
107650,20100716,    0,    0
107650,20100717,    0,    0
107650,20100718,    0,    0
107650,20100719,    0,    0
107650,20100720,    0,    0
107650,20100721,    0,    0
107650,20100722,   62,    0
107650,20100723,    0,    0
107650,20100724,    0,    0
107650,20100725,    0,    0
107650,20100726,    0,    0
107650,20100727,    0,    0
107650,20100728,    0,    0
107650,20100729,    0,    0
107650,20100730,   22,    0
107650,20100731,    0,    0
107650,20100801,    0,    0
107650,20100802,    0,    0
107650,20100803,    0,    0
107650,20100804,   32,    0
107650,20100805,    0,    0
107650,20100806,   26,    0
107650,20100807,   10,    0
107650,20100808,    0,    0
107650,20100809,   48,    0
107650,20100810,   38,    0
107650,20100811,    0,    0
107650,20100812,   24,    0
107650,20100813,   48,    0
107650,20100814,  128,    0
107650,20100815,    0,    0
107650,20100816,    6,    0
107650,20100817,    0,    0
107650,20100818,    4,    0
107650,20100819,    0,    0
107650,20100820,    0,    0
107650,20100821,    8,    0
107650,20100822,  206,    0
107650,20100823,    0,    0
107650,20100824,    4,    0
107650,20100825,  186,    0
107650,20100826,   98,    0
107650,20100827,    0,    0
107650,20100828,    0,    0
107650,20100829,   20,    0
107650,20100830,    0,    0
107650,20100831,    0,    0
107650,20100901,    0,    0
107650,20100902,    0,    0
107650,20100903,    0,    0
107650,20100904,    0,    0
107650,20100905,    2,    0
107650,20100906,   72,    0
107650,20100907,   14,    0
107650,20100908,    0,    0
107650,20100909,    2,    0
107650,20100910,    2,    0
107650,20100911,    0,    0
107650,20100912,    0,    0
107650,20100913,    0,    0
107650,20100914,   28,    0
107650,20100915,    2,    0
107650,20100916,    0,    0
107650,20100917,    0,    0
107650,20100918,    0,    0
107650,20100919,    0,    0
107650,20100920,    0,    0
107650,20100921,    0,    0
107650,20100922,   10,    0
107650,20100923,   98,    0
107650,20100924,   22,    0
107650,20100925,    0,    0
107650,20100926,   12,    0
107650,20100927,    4,    0
107650,20100928,    2,    0
107650,20100929,   94,    0
107650,20100930,   18,    0
107650,20101001,  104,    0
107650,20101002,  218,    0
107650,20101003,   38,    0
107650,20101004,    2,    0
107650,20101005,  128,    0
107650,20101006,    0,    0
107650,20101007,    0,    0
107650,20101008,    0,    0
107650,20101009,    0,    0
107650,20101010,    0,    0
107650,20101011,    0,    0
107650,20101012,    0,    0
107650,20101013,    0,    0
107650,20101014,    0,    0
107650,20101015,    8,    0
107650,20101016,    8,    0
107650,20101017,    0,    0
107650,20101018,   10,    0
107650,20101019,   40,    0
107650,20101020,    2,    0
107650,20101021,    0,    0
107650,20101022,   60,    0
107650,20101023,    2,    0
107650,20101024,    0,    0
107650,20101025,    2,    0
107650,20101026,   40,    0
107650,20101027,    2,    0
107650,20101028,    0,    0
107650,20101029,   26,    0
107650,20101030,   24,    0
107650,20101031,   34,    0
107650,20101101,    4,    0
107650,20101102,    0,    0
107650,20101103,    0,    0
107650,20101104,    0,    0
107650,20101105,   66,    0
107650,20101106,    0,    0
107650,20101107,   20,    0
107650,20101108,   42,    0
107650,20101109,    4,    0
107650,20101110,   12,    0
107650,20101111,   46,    0
107650,20101112,   28,    0
107650,20101113,    6,    0
107650,20101114,   28,    0
107650,20101115,    2,    0
107650,20101116,    2,    0
107650,20101117,   34,    0
107650,20101118,    2,    0
107650,20101119,    4,    0
107650,20101120,    0,    0
107650,20101121,    0,    0
107650,20101122,    2,    0
107650,20101123,    0,    0
107650,20101124,    2,    0
107650,20101125,    0,    0
107650,20101126,    0,    0
107650,20101127,    0,    0
107650,20101128,    0,    0
107650,20101129,   12,    0
107650,20101130,    6,    0
107650,20101201,   22,    0
107650,20101202,    0,    0
107650,20101203,    0,    0
107650,20101204,    8,    0
107650,20101205,    0,    0
107650,20101206,    0,    0
107650,20101207,    0,    0
107650,20101208,    0,    0
107650,20101209,    0,    0
107650,20101210,    0,    0
107650,20101211,    0,    0
107650,20101212,    2,    0
107650,20101213,    2,    0
107650,20101214,    0,    0
107650,20101215,    4,    0
107650,20101216,   32,    0
107650,20101217,    2,    0
107650,20101218,   60,    0
107650,20101219,    0,    0
107650,20101220,    0,    0
107650,20101221,   10,    0
107650,20101222,    0,    0
107650,20101223,    2,    0
107650,20101224,    2,    0
107650,20101225,    0,    0
107650,20101226,    0,    0
107650,20101227,   50,    0
107650,20101228,    4,    0
107650,20101229,   14,    0
107650,20101230,    0,    0
107650,20101231,    0,    0
107650,20110101,    6,    0
107650,20110102,    0,    0
107650,20110103,    0,    0
107650,20110104,    0,    0
107650,20110105,   10,    0
107650,20110106,  110,    0
107650,20110107,  136,    0
107650,20110108,    2,    0
107650,20110109,    2,    0
107650,20110110,   70,    0
107650,20110111,   60,    0
107650,20110112,    4,    0
107650,20110113,   10,    0
107650,20110114,   72,    0
107650,20110115,    0,    0
107650,20110116,   84,    0
107650,20110117,  176,    0
107650,20110118,    0,    0
107650,20110119,    2,    0
107650,20110120,    0,    0
107650,20110121,    2,    0
107650,20110122,    2,    0
107650,20110123,    8,    0
107650,20110124,    6,    0
107650,20110125,    4,    0
107650,20110126,    2,    0
107650,20110127,    0,    0
107650,20110128,    0,    0
107650,20110129,    0,    0
107650,20110130,    0,    0
107650,20110131,    0,    0
107650,20110201,    2,    0
107650,20110202,    0,    0
107650,20110203,    0,    0
107650,20110204,    0,    0
107650,20110205,    0,    0
107650,20110206,    0,    0
107650,20110207,    2,    0
107650,20110208,    0,    0
107650,20110209,    2,    0
107650,20110210,   90,    0
107650,20110211,   26,    0
107650,20110212,    0,    0
107650,20110213,   48,    0
107650,20110214,    4,    0
107650,20110215,   16,    0
107650,20110216,    0,    0
107650,20110217,    0,    0
107650,20110218,   80,    0
107650,20110219,   24,    0
107650,20110220,    0,    0
107650,20110221,    8,    0
107650,20110222,   22,    0
107650,20110223,   14,    0
107650,20110224,    0,    0
107650,20110225,   18,    0
107650,20110226,   36,    0
107650,20110227,   32,    0
107650,20110228,    4,    0
107650,20110301,    0,    0
107650,20110302,    0,    0
107650,20110303,    0,    0
107650,20110304,    0,    0
107650,20110305,    2,    0
107650,20110306,    0,    0
107650,20110307,    0,    0
107650,20110308,    0,    0
107650,20110309,    0,    0
107650,20110310,    0,    0
107650,20110311,    0,    0
107650,20110312,    2,    0
107650,20110313,   24,    0
107650,20110314,    0,    0
107650,20110315,    0,    0
107650,20110316,    0,    0
107650,20110317,    4,    0
107650,20110318,   48,    0
107650,20110319,    0,    0
107650,20110320,    2,    0
107650,20110321,    0,    0
107650,20110322,    0,    0
107650,20110323,    0,    0
107650,20110324,    0,    0
107650,20110325,    0,    0
107650,20110326,    2,    0
107650,20110327,    0,    0
107650,20110328,    0,    0
107650,20110329,    6,    0
107650,20110330,   56,    0
107650,20110331,    0,    0
107650,20110401,    0,    0
107650,20110402,    0,    0
107650,20110403,    0,    0
107650,20110404,   16,    0
107650,20110405,    2,    0
107650,20110406,    0,    0
107650,20110407,    0,    0
107650,20110408,    0,    0
107650,20110409,    0,    0
107650,20110410,    0,    0
107650,20110411,    0,    0
107650,20110412,    0,    0
107650,20110413,    0,    0
107650,20110414,    0,    0
107650,20110415,    0,    0
107650,20110416,    0,    0
107650,20110417,    0,    0
107650,20110418,    0,    0
107650,20110419,    0,    0
107650,20110420,    0,    0
107650,20110421,    0,    0
107650,20110422,    0,    0
107650,20110423,    6,    0
107650,20110424,    0,    0
107650,20110425,    0,    0
107650,20110426,    0,    0
107650,20110427,    0,    0
107650,20110428,    0,    0
107650,20110429,    0,    0
107650,20110430,    0,    0
107650,20110501,    0,    0
107650,20110502,    0,    0
107650,20110503,    0,    0
107650,20110504,    0,    0
107650,20110505,    0,    0
107650,20110506,   34,    0
107650,20110507,   84,    0
107650,20110508,    0,    0
107650,20110509,    0,    0
107650,20110510,    0,    0
107650,20110511,    0,    0
107650,20110512,    0,    0
107650,20110513,    0,    0
107650,20110514,    0,    0
107650,20110515,    0,    0
107650,20110516,    0,    0
107650,20110517,    0,    0
107650,20110518,   16,    0
107650,20110519,    0,    0
107650,20110520,    0,    0
107650,20110521,   12,    0
107650,20110522,    0,    0
107650,20110523,    0,    0
107650,20110524,    0,    0
107650,20110525,    0,    0
107650,20110526,   80,    0
107650,20110527,    0,    0
107650,20110528,    0,    0
107650,20110529,    0,    0
107650,20110530,   20,    0
107650,20110531,    0,    0
107650,20110601,    0,    0
107650,20110602,    0,    0
107650,20110603,    0,    0
107650,20110604,    0,    0
107650,20110605,  272,    0
107650,20110606,    2,    0
107650,20110607,    0,    0
107650,20110608,   18,    0
107650,20110609,    6,    0
107650,20110610,   26,    0
107650,20110611,    2,    0
107650,20110612,   58,    0
107650,20110613,    0,    0
107650,20110614,    0,    0
107650,20110615,   70,    0
107650,20110616,   74,    0
107650,20110617,   80,    0
107650,20110618,   14,    0
107650,20110619,    0,    0
107650,20110620,   30,    0
107650,20110621,    0,    0
107650,20110622,   40,    0
107650,20110623,   18,    0
107650,20110624,   52,    0
107650,20110625,    0,    0
107650,20110626,    0,    0
107650,20110627,    0,    0
107650,20110628,   78,    0
107650,20110629,    0,    0
107650,20110630,    0,    0
107650,20110701,    0,    0
107650,20110702,    0,    0
107650,20110703,    0,    0
107650,20110704,    0,    0
107650,20110705,   52,    0
107650,20110706,    2,    0
107650,20110707,   26,    0
107650,20110708,    2,    0
107650,20110709,    0,    0
107650,20110710,    0,    0
107650,20110711,    0,    0
107650,20110712,    0,    0
107650,20110713,    0,    0
107650,20110714,    0,    0
107650,20110715,    6,    0
107650,20110716,   82,    0
107650,20110717,   52,    0
107650,20110718,   18,    0
107650,20110719,  212,    0
107650,20110720,    4,    0
107650,20110721,   24,    0
107650,20110722,   18,    0
107650,20110723,    0,    0
107650,20110724,    0,    0
107650,20110725,    0,    0
107650,20110726,    0,    0
107650,20110727,    0,    0
107650,20110728,    0,    0
107650,20110729,    0,    0
107650,20110730,    0,    0
107650,20110731,    0,    0
107650,20110801,    0,    0
107650,20110802,    0,    0
107650,20110803,   52,    0
107650,20110804,   68,    0
107650,20110805,    0,    0
107650,20110806,   14,    0
107650,20110807,   40,    0
107650,20110808,    2,    0
107650,20110809,    0,    0
107650,20110810,    2,    0
107650,20110811,   10,    0
107650,20110812,    8,    0
107650,20110813,    0,    0
107650,20110814,    0,    0
107650,20110815,    0,    0
107650,20110816,    0,    0
107650,20110817,   20,    0
107650,20110818,  156,    0
107650,20110819,    0,    0
107650,20110820,   34,    0
107650,20110821,    0,    0
107650,20110822,   10,    0
107650,20110823,   38,    0
107650,20110824,   24,    0
107650,20110825,  112,    0
107650,20110826,   86,    0
107650,20110827,    8,    0
107650,20110828,    4,    0
107650,20110829,    0,    0
107650,20110830,    0,    0
107650,20110831,    0,    0
107650,20110901,    0,    0
107650,20110902,    0,    0
107650,20110903,    0,    0
107650,20110904,   42,    0
107650,20110905,   18,    0
107650,20110906,  152,    0
107650,20110907,    4,    0
107650,20110908,    8,    0
107650,20110909,    0,    0
107650,20110910,   38,    0
107650,20110911,    2,    0
107650,20110912,    2,    0
107650,20110913,    0,    0
107650,20110914,    0,    0
107650,20110915,    4,    0
107650,20110916,    2,    0
107650,20110917,   10,    0
107650,20110918,    0,    0
